Sexo;Comunidades y Ciudades Autónomas;Nivel de formación alcanzado;Periodo;Total
Mujeres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;52,8
Mujeres;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;50,8
Mujeres;14 Murcia, Región de;Educación superior;2022;172,2
Mujeres;14 Murcia, Región de;Educación superior;2021;180,9
Mujeres;14 Murcia, Región de;Educación superior;2020;178,2
Mujeres;14 Murcia, Región de;Educación superior;2019;164,5
Mujeres;14 Murcia, Región de;Educación superior;2018;153,5
Mujeres;14 Murcia, Región de;Educación superior;2017;145,6
Mujeres;14 Murcia, Región de;Educación superior;2016;138,1
Mujeres;14 Murcia, Región de;Educación superior;2015;130,3
Mujeres;14 Murcia, Región de;Educación superior;2014;127
Mujeres;15 Navarra, Comunidad Foral de;Total;2022;278,3
Mujeres;15 Navarra, Comunidad Foral de;Total;2021;274,7
Mujeres;15 Navarra, Comunidad Foral de;Total;2020;275,2
Mujeres;15 Navarra, Comunidad Foral de;Total;2019;272,7
Mujeres;15 Navarra, Comunidad Foral de;Total;2018;269,5
Mujeres;15 Navarra, Comunidad Foral de;Total;2017;266,5
Mujeres;15 Navarra, Comunidad Foral de;Total;2016;264,6
Mujeres;15 Navarra, Comunidad Foral de;Total;2015;264
Mujeres;15 Navarra, Comunidad Foral de;Total;2014;263,6
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2022;2,7
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2021;3,1
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2020;2,2
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2019;1,9
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2018;1,5
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2017;3
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2016;2,8
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2015;1,5
Mujeres;15 Navarra, Comunidad Foral de;Analfabetos;2014;1,6
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2022;6,7
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2021;6,2
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2020;5,9
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2019;5,5
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2018;4,4
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2017;5,5
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2016;7,9
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2015;7
Mujeres;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2014;9
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2022;37,3
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2021;37,6
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2020;39,2
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2019;45,4
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2018;51,1
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2017;48
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2016;47
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2015;50,3
Mujeres;15 Navarra, Comunidad Foral de;Educación primaria;2014;49,1
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2022;58,1
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2021;57,5
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2020;59,7
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2019;57,2
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2018;56,2
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2017;59,3
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2016;57,4
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2015;64,5
Mujeres;15 Navarra, Comunidad Foral de;Primera etapa de educación secundaria y similar;2014;63,7
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2022;38,8
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2021;34,9
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2020;37,9
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2019;37
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2018;35,1
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2017;31,6
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2016;32,7
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2015;32
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2014;32,9
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;27,4
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;26,6
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;22,3
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;23,1
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;21,7
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;23,6
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;22,3
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;21
Mujeres;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;19,2
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2022;107,3
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2021;108,6
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2020;108
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2019;102,6
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2018;99,4
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2017;95,6
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2016;94,6
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2015;87,7
Mujeres;15 Navarra, Comunidad Foral de;Educación superior;2014;87,9
Mujeres;16 País Vasco;Total;2022;956,8
Mujeres;16 País Vasco;Total;2021;955,3
Mujeres;16 País Vasco;Total;2020;958,2
Mujeres;16 País Vasco;Total;2019;953,7
Mujeres;16 País Vasco;Total;2018;948
Mujeres;16 País Vasco;Total;2017;944,9
Mujeres;16 País Vasco;Total;2016;942,1
Mujeres;16 País Vasco;Total;2015;941
Mujeres;16 País Vasco;Total;2014;941,1
Mujeres;16 País Vasco;Analfabetos;2022;3,9
Mujeres;16 País Vasco;Analfabetos;2021;6,5
Mujeres;16 País Vasco;Analfabetos;2020;7,3
Mujeres;16 País Vasco;Analfabetos;2019;6,2
Mujeres;16 País Vasco;Analfabetos;2018;7,1
Mujeres;16 País Vasco;Analfabetos;2017;8,2
Mujeres;16 País Vasco;Analfabetos;2016;7,6
Mujeres;16 País Vasco;Analfabetos;2015;8,5
Mujeres;16 País Vasco;Analfabetos;2014;8,9
Mujeres;16 País Vasco;Estudios primarios incompletos;2022;23
Mujeres;16 País Vasco;Estudios primarios incompletos;2021;27
Mujeres;16 País Vasco;Estudios primarios incompletos;2020;21,8
Mujeres;16 País Vasco;Estudios primarios incompletos;2019;21,9
Mujeres;16 País Vasco;Estudios primarios incompletos;2018;20,3
Mujeres;16 País Vasco;Estudios primarios incompletos;2017;26,8
Mujeres;16 País Vasco;Estudios primarios incompletos;2016;24,4
Mujeres;16 País Vasco;Estudios primarios incompletos;2015;25,7
Mujeres;16 País Vasco;Estudios primarios incompletos;2014;28,3
Mujeres;16 País Vasco;Educación primaria;2022;128,2
Mujeres;16 País Vasco;Educación primaria;2021;120
Mujeres;16 País Vasco;Educación primaria;2020;134,3
Mujeres;16 País Vasco;Educación primaria;2019;155,6
Mujeres;16 País Vasco;Educación primaria;2018;171,4
Mujeres;16 País Vasco;Educación primaria;2017;167,7
Mujeres;16 País Vasco;Educación primaria;2016;175,6
Mujeres;16 País Vasco;Educación primaria;2015;181,5
Mujeres;16 País Vasco;Educación primaria;2014;199,4
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2022;187,8
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2021;201,2
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2020;211,8
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2019;208,4
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2018;207,3
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2017;213,3
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2016;210,4
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2015;209,9
Mujeres;16 País Vasco;Primera etapa de educación secundaria y similar;2014;205,6
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2022;117,3
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2021;112,5
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2020;116,8
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2019;113,1
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2018;109,7
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2017;103,2
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2016;106,9
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2015;102,2
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2014;96,5
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;81,4
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;88,9
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;85,2
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;85,9
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;85,3
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;80,3
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;76,7
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;79,7
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;78,9
Mujeres;16 País Vasco;Educación superior;2022;415,3
Mujeres;16 País Vasco;Educación superior;2021;399,2
Mujeres;16 País Vasco;Educación superior;2020;380,9
Mujeres;16 País Vasco;Educación superior;2019;362,6
Mujeres;16 País Vasco;Educación superior;2018;346,8
Mujeres;16 País Vasco;Educación superior;2017;345,5
Mujeres;16 País Vasco;Educación superior;2016;340,6
Mujeres;16 País Vasco;Educación superior;2015;333,5
Mujeres;16 País Vasco;Educación superior;2014;323,5
Mujeres;17 Rioja, La;Total;2022;135,3
Mujeres;17 Rioja, La;Total;2021;135,3
Mujeres;17 Rioja, La;Total;2020;135
Mujeres;17 Rioja, La;Total;2019;133,9
Mujeres;17 Rioja, La;Total;2018;132,8
Mujeres;17 Rioja, La;Total;2017;132,1
Mujeres;17 Rioja, La;Total;2016;132
Mujeres;17 Rioja, La;Total;2015;132,1
Mujeres;17 Rioja, La;Total;2014;132
Mujeres;17 Rioja, La;Analfabetos;2022;1,8
Mujeres;17 Rioja, La;Analfabetos;2021;1,7
Mujeres;17 Rioja, La;Analfabetos;2020;0,9
Mujeres;17 Rioja, La;Analfabetos;2019;1
Mujeres;17 Rioja, La;Analfabetos;2018;1,1
Mujeres;17 Rioja, La;Analfabetos;2017;1,2
Mujeres;17 Rioja, La;Analfabetos;2016;1,5
Mujeres;17 Rioja, La;Analfabetos;2015;1,1
Mujeres;17 Rioja, La;Analfabetos;2014;1
Mujeres;17 Rioja, La;Estudios primarios incompletos;2022;1,8
Mujeres;17 Rioja, La;Estudios primarios incompletos;2021;2,9
Mujeres;17 Rioja, La;Estudios primarios incompletos;2020;3,1
Mujeres;17 Rioja, La;Estudios primarios incompletos;2019;3,1
Mujeres;17 Rioja, La;Estudios primarios incompletos;2018;3,3
Mujeres;17 Rioja, La;Estudios primarios incompletos;2017;2,9
Mujeres;17 Rioja, La;Estudios primarios incompletos;2016;2,6
Mujeres;17 Rioja, La;Estudios primarios incompletos;2015;4,4
Mujeres;17 Rioja, La;Estudios primarios incompletos;2014;4,6
Mujeres;17 Rioja, La;Educación primaria;2022;8,5
Mujeres;17 Rioja, La;Educación primaria;2021;12,6
Mujeres;17 Rioja, La;Educación primaria;2020;13,9
Mujeres;17 Rioja, La;Educación primaria;2019;14,9
Mujeres;17 Rioja, La;Educación primaria;2018;16
Mujeres;17 Rioja, La;Educación primaria;2017;19,7
Mujeres;17 Rioja, La;Educación primaria;2016;27,3
Mujeres;17 Rioja, La;Educación primaria;2015;27,7
Mujeres;17 Rioja, La;Educación primaria;2014;29
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2022;43,6
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2021;42,7
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2020;42,7
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2019;41,6
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2018;43,7
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2017;41,7
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2016;34,1
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2015;29,9
Mujeres;17 Rioja, La;Primera etapa de educación secundaria y similar;2014;31,2
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2022;19
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2021;18,1
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2020;17,9
