Edad simple;Comunidades y ciudades autónomas;Sexo;Periodo;Total
96 años;10 Comunitat Valenciana;Total;2013;1.477
96 años;10 Comunitat Valenciana;Hombres;2021;616
96 años;10 Comunitat Valenciana;Hombres;2020;598
96 años;10 Comunitat Valenciana;Hombres;2019;537
96 años;10 Comunitat Valenciana;Hombres;2018;547
96 años;10 Comunitat Valenciana;Hombres;2017;523
96 años;10 Comunitat Valenciana;Hombres;2016;485
96 años;10 Comunitat Valenciana;Hombres;2015;385
96 años;10 Comunitat Valenciana;Hombres;2014;399
96 años;10 Comunitat Valenciana;Hombres;2013;398
96 años;10 Comunitat Valenciana;Mujeres;2021;1.773
96 años;10 Comunitat Valenciana;Mujeres;2020;1.769
96 años;10 Comunitat Valenciana;Mujeres;2019;1.709
96 años;10 Comunitat Valenciana;Mujeres;2018;1.586
96 años;10 Comunitat Valenciana;Mujeres;2017;1.448
96 años;10 Comunitat Valenciana;Mujeres;2016;1.292
96 años;10 Comunitat Valenciana;Mujeres;2015;1.245
96 años;10 Comunitat Valenciana;Mujeres;2014;1.162
96 años;10 Comunitat Valenciana;Mujeres;2013;1.079
96 años;11 Extremadura;Total;2021;740
96 años;11 Extremadura;Total;2020;670
96 años;11 Extremadura;Total;2019;627
96 años;11 Extremadura;Total;2018;619
96 años;11 Extremadura;Total;2017;557
96 años;11 Extremadura;Total;2016;505
96 años;11 Extremadura;Total;2015;500
96 años;11 Extremadura;Total;2014;465
96 años;11 Extremadura;Total;2013;424
96 años;11 Extremadura;Hombres;2021;198
96 años;11 Extremadura;Hombres;2020;187
96 años;11 Extremadura;Hombres;2019;170
96 años;11 Extremadura;Hombres;2018;197
96 años;11 Extremadura;Hombres;2017;150
96 años;11 Extremadura;Hombres;2016;136
96 años;11 Extremadura;Hombres;2015;123
96 años;11 Extremadura;Hombres;2014;116
96 años;11 Extremadura;Hombres;2013;108
96 años;11 Extremadura;Mujeres;2021;542
96 años;11 Extremadura;Mujeres;2020;483
96 años;11 Extremadura;Mujeres;2019;457
96 años;11 Extremadura;Mujeres;2018;422
96 años;11 Extremadura;Mujeres;2017;407
96 años;11 Extremadura;Mujeres;2016;369
96 años;11 Extremadura;Mujeres;2015;377
96 años;11 Extremadura;Mujeres;2014;349
96 años;11 Extremadura;Mujeres;2013;316
96 años;12 Galicia;Total;2021;2.520
96 años;12 Galicia;Total;2020;2.595
96 años;12 Galicia;Total;2019;2.398
96 años;12 Galicia;Total;2018;2.129
96 años;12 Galicia;Total;2017;2.223
96 años;12 Galicia;Total;2016;1.926
96 años;12 Galicia;Total;2015;1.924
96 años;12 Galicia;Total;2014;1.778
96 años;12 Galicia;Total;2013;1.763
96 años;12 Galicia;Hombres;2021;618
96 años;12 Galicia;Hombres;2020;691
96 años;12 Galicia;Hombres;2019;589
96 años;12 Galicia;Hombres;2018;572
96 años;12 Galicia;Hombres;2017;540
96 años;12 Galicia;Hombres;2016;469
96 años;12 Galicia;Hombres;2015;450
96 años;12 Galicia;Hombres;2014;414
96 años;12 Galicia;Hombres;2013;436
96 años;12 Galicia;Mujeres;2021;1.902
96 años;12 Galicia;Mujeres;2020;1.904
96 años;12 Galicia;Mujeres;2019;1.809
96 años;12 Galicia;Mujeres;2018;1.557
96 años;12 Galicia;Mujeres;2017;1.683
96 años;12 Galicia;Mujeres;2016;1.457
96 años;12 Galicia;Mujeres;2015;1.474
96 años;12 Galicia;Mujeres;2014;1.364
96 años;12 Galicia;Mujeres;2013;1.327
96 años;13 Madrid, Comunidad de;Total;2021;3.921
96 años;13 Madrid, Comunidad de;Total;2020;3.920
96 años;13 Madrid, Comunidad de;Total;2019;3.932
96 años;13 Madrid, Comunidad de;Total;2018;3.519
96 años;13 Madrid, Comunidad de;Total;2017;3.312
96 años;13 Madrid, Comunidad de;Total;2016;2.888
96 años;13 Madrid, Comunidad de;Total;2015;2.728
96 años;13 Madrid, Comunidad de;Total;2014;2.500
96 años;13 Madrid, Comunidad de;Total;2013;2.441
96 años;13 Madrid, Comunidad de;Hombres;2021;923
96 años;13 Madrid, Comunidad de;Hombres;2020;957
96 años;13 Madrid, Comunidad de;Hombres;2019;850
96 años;13 Madrid, Comunidad de;Hombres;2018;783
96 años;13 Madrid, Comunidad de;Hombres;2017;716
96 años;13 Madrid, Comunidad de;Hombres;2016;651
96 años;13 Madrid, Comunidad de;Hombres;2015;581
96 años;13 Madrid, Comunidad de;Hombres;2014;499
96 años;13 Madrid, Comunidad de;Hombres;2013;513
96 años;13 Madrid, Comunidad de;Mujeres;2021;2.998
96 años;13 Madrid, Comunidad de;Mujeres;2020;2.963
96 años;13 Madrid, Comunidad de;Mujeres;2019;3.082
96 años;13 Madrid, Comunidad de;Mujeres;2018;2.736
96 años;13 Madrid, Comunidad de;Mujeres;2017;2.596
96 años;13 Madrid, Comunidad de;Mujeres;2016;2.237
96 años;13 Madrid, Comunidad de;Mujeres;2015;2.147
96 años;13 Madrid, Comunidad de;Mujeres;2014;2.001
96 años;13 Madrid, Comunidad de;Mujeres;2013;1.928
96 años;14 Murcia, Región de;Total;2021;560
96 años;14 Murcia, Región de;Total;2020;504
96 años;14 Murcia, Región de;Total;2019;552
96 años;14 Murcia, Región de;Total;2018;450
96 años;14 Murcia, Región de;Total;2017;391
96 años;14 Murcia, Región de;Total;2016;393
96 años;14 Murcia, Región de;Total;2015;376
96 años;14 Murcia, Región de;Total;2014;314
96 años;14 Murcia, Región de;Total;2013;297
96 años;14 Murcia, Región de;Hombres;2021;158
96 años;14 Murcia, Región de;Hombres;2020;140
96 años;14 Murcia, Región de;Hombres;2019;159
96 años;14 Murcia, Región de;Hombres;2018;142
96 años;14 Murcia, Región de;Hombres;2017;128
96 años;14 Murcia, Región de;Hombres;2016;101
96 años;14 Murcia, Región de;Hombres;2015;102
96 años;14 Murcia, Región de;Hombres;2014;87
96 años;14 Murcia, Región de;Hombres;2013;77
96 años;14 Murcia, Región de;Mujeres;2021;402
96 años;14 Murcia, Región de;Mujeres;2020;364
96 años;14 Murcia, Región de;Mujeres;2019;393
96 años;14 Murcia, Región de;Mujeres;2018;308
96 años;14 Murcia, Región de;Mujeres;2017;263
96 años;14 Murcia, Región de;Mujeres;2016;292
96 años;14 Murcia, Región de;Mujeres;2015;274
96 años;14 Murcia, Región de;Mujeres;2014;227
96 años;14 Murcia, Región de;Mujeres;2013;220
96 años;15 Navarra, Comunidad Foral de;Total;2021;480
96 años;15 Navarra, Comunidad Foral de;Total;2020;478
96 años;15 Navarra, Comunidad Foral de;Total;2019;501
96 años;15 Navarra, Comunidad Foral de;Total;2018;437
96 años;15 Navarra, Comunidad Foral de;Total;2017;425
96 años;15 Navarra, Comunidad Foral de;Total;2016;337
96 años;15 Navarra, Comunidad Foral de;Total;2015;348
96 años;15 Navarra, Comunidad Foral de;Total;2014;315
96 años;15 Navarra, Comunidad Foral de;Total;2013;324
96 años;15 Navarra, Comunidad Foral de;Hombres;2021;119
96 años;15 Navarra, Comunidad Foral de;Hombres;2020;127
96 años;15 Navarra, Comunidad Foral de;Hombres;2019;117
96 años;15 Navarra, Comunidad Foral de;Hombres;2018;106
96 años;15 Navarra, Comunidad Foral de;Hombres;2017;116
96 años;15 Navarra, Comunidad Foral de;Hombres;2016;83
96 años;15 Navarra, Comunidad Foral de;Hombres;2015;77
96 años;15 Navarra, Comunidad Foral de;Hombres;2014;58
96 años;15 Navarra, Comunidad Foral de;Hombres;2013;58
96 años;15 Navarra, Comunidad Foral de;Mujeres;2021;361
96 años;15 Navarra, Comunidad Foral de;Mujeres;2020;351
96 años;15 Navarra, Comunidad Foral de;Mujeres;2019;384
96 años;15 Navarra, Comunidad Foral de;Mujeres;2018;331
96 años;15 Navarra, Comunidad Foral de;Mujeres;2017;309
96 años;15 Navarra, Comunidad Foral de;Mujeres;2016;254
96 años;15 Navarra, Comunidad Foral de;Mujeres;2015;271
96 años;15 Navarra, Comunidad Foral de;Mujeres;2014;257
96 años;15 Navarra, Comunidad Foral de;Mujeres;2013;266
96 años;16 País Vasco;Total;2021;1.681
96 años;16 País Vasco;Total;2020;1.638
96 años;16 País Vasco;Total;2019;1.493
96 años;16 País Vasco;Total;2018;1.382
96 años;16 País Vasco;Total;2017;1.294
96 años;16 País Vasco;Total;2016;1.074
96 años;16 País Vasco;Total;2015;1.103
96 años;16 País Vasco;Total;2014;1.053
96 años;16 País Vasco;Total;2013;944
96 años;16 País Vasco;Hombres;2021;324
96 años;16 País Vasco;Hombres;2020;329
96 años;16 País Vasco;Hombres;2019;318
96 años;16 País Vasco;Hombres;2018;279
96 años;16 País Vasco;Hombres;2017;255
96 años;16 País Vasco;Hombres;2016;216
96 años;16 País Vasco;Hombres;2015;206
96 años;16 País Vasco;Hombres;2014;188
96 años;16 País Vasco;Hombres;2013;190
96 años;16 País Vasco;Mujeres;2021;1.357
96 años;16 País Vasco;Mujeres;2020;1.309
96 años;16 País Vasco;Mujeres;2019;1.175
96 años;16 País Vasco;Mujeres;2018;1.103
96 años;16 País Vasco;Mujeres;2017;1.039
96 años;16 País Vasco;Mujeres;2016;858
96 años;16 País Vasco;Mujeres;2015;897
96 años;16 País Vasco;Mujeres;2014;865
96 años;16 País Vasco;Mujeres;2013;754
96 años;17 Rioja, La;Total;2021;307
96 años;17 Rioja, La;Total;2020;266
96 años;17 Rioja, La;Total;2019;275
96 años;17 Rioja, La;Total;2018;263
96 años;17 Rioja, La;Total;2017;199
96 años;17 Rioja, La;Total;2016;209
96 años;17 Rioja, La;Total;2015;167
96 años;17 Rioja, La;Total;2014;159
96 años;17 Rioja, La;Total;2013;144
96 años;17 Rioja, La;Hombres;2021;83
96 años;17 Rioja, La;Hombres;2020;71
96 años;17 Rioja, La;Hombres;2019;68
96 años;17 Rioja, La;Hombres;2018;66
96 años;17 Rioja, La;Hombres;2017;45
96 años;17 Rioja, La;Hombres;2016;52
96 años;17 Rioja, La;Hombres;2015;38
96 años;17 Rioja, La;Hombres;2014;46
96 años;17 Rioja, La;Hombres;2013;38
96 años;17 Rioja, La;Mujeres;2021;224
96 años;17 Rioja, La;Mujeres;2020;195
96 años;17 Rioja, La;Mujeres;2019;207
96 años;17 Rioja, La;Mujeres;2018;197
96 años;17 Rioja, La;Mujeres;2017;154
96 años;17 Rioja, La;Mujeres;2016;157
96 años;17 Rioja, La;Mujeres;2015;129
96 años;17 Rioja, La;Mujeres;2014;113
96 años;17 Rioja, La;Mujeres;2013;106
96 años;18 Ceuta;Total;2021;17
96 años;18 Ceuta;Total;2020;24
96 años;18 Ceuta;Total;2019;13
96 años;18 Ceuta;Total;2018;15
96 años;18 Ceuta;Total;2017;15
96 años;18 Ceuta;Total;2016;22
96 años;18 Ceuta;Total;2015;12
96 años;18 Ceuta;Total;2014;10
96 años;18 Ceuta;Total;2013;9
96 años;18 Ceuta;Hombres;2021;5
96 años;18 Ceuta;Hombres;2020;7
96 años;18 Ceuta;Hombres;2019;5
96 años;18 Ceuta;Hombres;2018;4
96 años;18 Ceuta;Hombres;2017;7
96 años;18 Ceuta;Hombres;2016;7
96 años;18 Ceuta;Hombres;2015;2
96 años;18 Ceuta;Hombres;2014;2
96 años;18 Ceuta;Hombres;2013;3
96 años;18 Ceuta;Mujeres;2021;12
96 años;18 Ceuta;Mujeres;2020;17
96 años;18 Ceuta;Mujeres;2019;8
96 años;18 Ceuta;Mujeres;2018;11
96 años;18 Ceuta;Mujeres;2017;8
96 años;18 Ceuta;Mujeres;2016;15
96 años;18 Ceuta;Mujeres;2015;10
96 años;18 Ceuta;Mujeres;2014;8
96 años;18 Ceuta;Mujeres;2013;6
96 años;19 Melilla;Total;2021;17
96 años;19 Melilla;Total;2020;21
96 años;19 Melilla;Total;2019;11
96 años;19 Melilla;Total;2018;18
96 años;19 Melilla;Total;2017;20
96 años;19 Melilla;Total;2016;12
96 años;19 Melilla;Total;2015;13
96 años;19 Melilla;Total;2014;14
96 años;19 Melilla;Total;2013;14
96 años;19 Melilla;Hombres;2021;6
96 años;19 Melilla;Hombres;2020;3
96 años;19 Melilla;Hombres;2019;0
96 años;19 Melilla;Hombres;2018;5
96 años;19 Melilla;Hombres;2017;4
96 años;19 Melilla;Hombres;2016;1
96 años;19 Melilla;Hombres;2015;5
96 años;19 Melilla;Hombres;2014;2
96 años;19 Melilla;Hombres;2013;3
96 años;19 Melilla;Mujeres;2021;11
96 años;19 Melilla;Mujeres;2020;18
96 años;19 Melilla;Mujeres;2019;11
96 años;19 Melilla;Mujeres;2018;13
96 años;19 Melilla;Mujeres;2017;16
96 años;19 Melilla;Mujeres;2016;11
96 años;19 Melilla;Mujeres;2015;8
96 años;19 Melilla;Mujeres;2014;12
96 años;19 Melilla;Mujeres;2013;11
97 años;Total Nacional;Total;2021;20.556
97 años;Total Nacional;Total;2020;20.764
97 años;Total Nacional;Total;2019;18.653
97 años;Total Nacional;Total;2018;17.890
97 años;Total Nacional;Total;2017;15.573
97 años;Total Nacional;Total;2016;14.957
97 años;Total Nacional;Total;2015;14.237
97 años;Total Nacional;Total;2014;13.571
97 años;Total Nacional;Total;2013;13.094
97 años;Total Nacional;Hombres;2021;5.003
97 años;Total Nacional;Hombres;2020;4.897
97 años;Total Nacional;Hombres;2019;4.496
97 años;Total Nacional;Hombres;2018;4.329
97 años;Total Nacional;Hombres;2017;3.689
97 años;Total Nacional;Hombres;2016;3.408
97 años;Total Nacional;Hombres;2015;3.220
97 años;Total Nacional;Hombres;2014;3.142
97 años;Total Nacional;Hombres;2013;2.876
97 años;Total Nacional;Mujeres;2021;15.553
97 años;Total Nacional;Mujeres;2020;15.867
97 años;Total Nacional;Mujeres;2019;14.157
97 años;Total Nacional;Mujeres;2018;13.561
97 años;Total Nacional;Mujeres;2017;11.884
97 años;Total Nacional;Mujeres;2016;11.549
97 años;Total Nacional;Mujeres;2015;11.017
97 años;Total Nacional;Mujeres;2014;10.429
97 años;Total Nacional;Mujeres;2013;10.218
97 años;01 Andalucía;Total;2021;2.263
97 años;01 Andalucía;Total;2020;2.285
97 años;01 Andalucía;Total;2019;1.992
97 años;01 Andalucía;Total;2018;1.993
97 años;01 Andalucía;Total;2017;1.655
97 años;01 Andalucía;Total;2016;1.603
97 años;01 Andalucía;Total;2015;1.568
97 años;01 Andalucía;Total;2014;1.485
97 años;01 Andalucía;Total;2013;1.484
97 años;01 Andalucía;Hombres;2021;600
97 años;01 Andalucía;Hombres;2020;561
97 años;01 Andalucía;Hombres;2019;531
97 años;01 Andalucía;Hombres;2018;536
97 años;01 Andalucía;Hombres;2017;431
97 años;01 Andalucía;Hombres;2016;400
97 años;01 Andalucía;Hombres;2015;405
97 años;01 Andalucía;Hombres;2014;361
97 años;01 Andalucía;Hombres;2013;369
97 años;01 Andalucía;Mujeres;2021;1.663
97 años;01 Andalucía;Mujeres;2020;1.724
97 años;01 Andalucía;Mujeres;2019;1.461
97 años;01 Andalucía;Mujeres;2018;1.457
97 años;01 Andalucía;Mujeres;2017;1.224
97 años;01 Andalucía;Mujeres;2016;1.203
97 años;01 Andalucía;Mujeres;2015;1.163
97 años;01 Andalucía;Mujeres;2014;1.124
97 años;01 Andalucía;Mujeres;2013;1.115
97 años;02 Aragón;Total;2021;822
97 años;02 Aragón;Total;2020;874
97 años;02 Aragón;Total;2019;772
97 años;02 Aragón;Total;2018;750
97 años;02 Aragón;Total;2017;622
97 años;02 Aragón;Total;2016;609
97 años;02 Aragón;Total;2015;557
97 años;02 Aragón;Total;2014;515
97 años;02 Aragón;Total;2013;485
97 años;02 Aragón;Hombres;2021;219
97 años;02 Aragón;Hombres;2020;218
97 años;02 Aragón;Hombres;2019;206
97 años;02 Aragón;Hombres;2018;160
97 años;02 Aragón;Hombres;2017;139
97 años;02 Aragón;Hombres;2016;134
97 años;02 Aragón;Hombres;2015;112
97 años;02 Aragón;Hombres;2014;115
97 años;02 Aragón;Hombres;2013;113
97 años;02 Aragón;Mujeres;2021;603
97 años;02 Aragón;Mujeres;2020;656
97 años;02 Aragón;Mujeres;2019;566
97 años;02 Aragón;Mujeres;2018;590
97 años;02 Aragón;Mujeres;2017;483
97 años;02 Aragón;Mujeres;2016;475
97 años;02 Aragón;Mujeres;2015;445
97 años;02 Aragón;Mujeres;2014;400
97 años;02 Aragón;Mujeres;2013;372
97 años;03 Asturias, Principado de;Total;2021;680
97 años;03 Asturias, Principado de;Total;2020;721
97 años;03 Asturias, Principado de;Total;2019;615
97 años;03 Asturias, Principado de;Total;2018;595
97 años;03 Asturias, Principado de;Total;2017;530
97 años;03 Asturias, Principado de;Total;2016;484
97 años;03 Asturias, Principado de;Total;2015;433
97 años;03 Asturias, Principado de;Total;2014;464
97 años;03 Asturias, Principado de;Total;2013;441
97 años;03 Asturias, Principado de;Hombres;2021;148
97 años;03 Asturias, Principado de;Hombres;2020;143
97 años;03 Asturias, Principado de;Hombres;2019;135
97 años;03 Asturias, Principado de;Hombres;2018;118
97 años;03 Asturias, Principado de;Hombres;2017;124
97 años;03 Asturias, Principado de;Hombres;2016;104
97 años;03 Asturias, Principado de;Hombres;2015;80
97 años;03 Asturias, Principado de;Hombres;2014;89
97 años;03 Asturias, Principado de;Hombres;2013;92
97 años;03 Asturias, Principado de;Mujeres;2021;532
97 años;03 Asturias, Principado de;Mujeres;2020;578
97 años;03 Asturias, Principado de;Mujeres;2019;480
97 años;03 Asturias, Principado de;Mujeres;2018;477
97 años;03 Asturias, Principado de;Mujeres;2017;406
97 años;03 Asturias, Principado de;Mujeres;2016;380
97 años;03 Asturias, Principado de;Mujeres;2015;353
97 años;03 Asturias, Principado de;Mujeres;2014;375
97 años;03 Asturias, Principado de;Mujeres;2013;349
97 años;04 Balears, Illes;Total;2021;364
97 años;04 Balears, Illes;Total;2020;351
97 años;04 Balears, Illes;Total;2019;309
97 años;04 Balears, Illes;Total;2018;326
97 años;04 Balears, Illes;Total;2017;288
97 años;04 Balears, Illes;Total;2016;296
97 años;04 Balears, Illes;Total;2015;259
97 años;04 Balears, Illes;Total;2014;255
97 años;04 Balears, Illes;Total;2013;259
97 años;04 Balears, Illes;Hombres;2021;89
97 años;04 Balears, Illes;Hombres;2020;80
97 años;04 Balears, Illes;Hombres;2019;76
97 años;04 Balears, Illes;Hombres;2018;91
97 años;04 Balears, Illes;Hombres;2017;77
97 años;04 Balears, Illes;Hombres;2016;73
97 años;04 Balears, Illes;Hombres;2015;56
97 años;04 Balears, Illes;Hombres;2014;65
97 años;04 Balears, Illes;Hombres;2013;65
97 años;04 Balears, Illes;Mujeres;2021;275
97 años;04 Balears, Illes;Mujeres;2020;271
97 años;04 Balears, Illes;Mujeres;2019;233
97 años;04 Balears, Illes;Mujeres;2018;235
97 años;04 Balears, Illes;Mujeres;2017;211
97 años;04 Balears, Illes;Mujeres;2016;223
97 años;04 Balears, Illes;Mujeres;2015;203
97 años;04 Balears, Illes;Mujeres;2014;190
97 años;04 Balears, Illes;Mujeres;2013;194
97 años;05 Canarias;Total;2021;529
97 años;05 Canarias;Total;2020;504
97 años;05 Canarias;Total;2019;465
97 años;05 Canarias;Total;2018;470
97 años;05 Canarias;Total;2017;422
97 años;05 Canarias;Total;2016;408
97 años;05 Canarias;Total;2015;450
97 años;05 Canarias;Total;2014;423
97 años;05 Canarias;Total;2013;391
97 años;05 Canarias;Hombres;2021;150
97 años;05 Canarias;Hombres;2020;127
97 años;05 Canarias;Hombres;2019;126
97 años;05 Canarias;Hombres;2018;149
97 años;05 Canarias;Hombres;2017;115
97 años;05 Canarias;Hombres;2016;136
97 años;05 Canarias;Hombres;2015;131
97 años;05 Canarias;Hombres;2014;117
97 años;05 Canarias;Hombres;2013;96
97 años;05 Canarias;Mujeres;2021;379
97 años;05 Canarias;Mujeres;2020;377
97 años;05 Canarias;Mujeres;2019;339
97 años;05 Canarias;Mujeres;2018;321
97 años;05 Canarias;Mujeres;2017;307
97 años;05 Canarias;Mujeres;2016;272
97 años;05 Canarias;Mujeres;2015;319
97 años;05 Canarias;Mujeres;2014;306
97 años;05 Canarias;Mujeres;2013;295
97 años;06 Cantabria;Total;2021;354
97 años;06 Cantabria;Total;2020;303
97 años;06 Cantabria;Total;2019;316
97 años;06 Cantabria;Total;2018;286
97 años;06 Cantabria;Total;2017;268
97 años;06 Cantabria;Total;2016;283
97 años;06 Cantabria;Total;2015;271
97 años;06 Cantabria;Total;2014;223
97 años;06 Cantabria;Total;2013;226
97 años;06 Cantabria;Hombres;2021;76
97 años;06 Cantabria;Hombres;2020;59
97 años;06 Cantabria;Hombres;2019;70
97 años;06 Cantabria;Hombres;2018;55
97 años;06 Cantabria;Hombres;2017;59
97 años;06 Cantabria;Hombres;2016;61
97 años;06 Cantabria;Hombres;2015;61
97 años;06 Cantabria;Hombres;2014;44
97 años;06 Cantabria;Hombres;2013;36
97 años;06 Cantabria;Mujeres;2021;278
97 años;06 Cantabria;Mujeres;2020;244
97 años;06 Cantabria;Mujeres;2019;246
97 años;06 Cantabria;Mujeres;2018;231
97 años;06 Cantabria;Mujeres;2017;209
